GEOID,suicide_rate_per_100k,pct_male,median_age,pct_hispanic,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_two_or_more,median_hh_income,poverty_rate_all,poverty_rate_child_u18,poverty_rate_elderly_65p,gini_index,hh_public_assistance_share,lfp_rate_16p,unemployment_rate,edu_grad_prof_25p,hh_single_person_share,avg_hh_size,marital_divorced_share_15p,housing_occupied_share,renter_occupied_share,overcrowding_rate_gt1pproom,rent_burdened_gt30,rent_burdened_gt50,residential_stability_same_house_1yr,uninsured_rate,veteran_share_18p
44007001300,128.6670098,0.4526505404014411,33.6,0.3654143077714873,0.116829645,0,0.025990736,0,76333,0.1889436802491565,0.4189560439560439,0.2788671023965142,0.4113,0.088681447,0.7424,0.028448276,0.2278481012658227,0.5857642940490082,2.25,0.002792429,0.8365056124938994,0.6347724620770129,0,0.2111861137897782,0.088717454,0.026211279,0.04298291,0.014360313
44007001400,51.09862034,0.4815193323113609,33.5,0.6911940044285471,0.1563617782319877,0.025889968,0.037812979,0.006642821,47447,0.2703780783905654,0.4381013470173188,0.3787878787878788,0.4282,0.1166429587482219,0.5559447764269524,0.09340252,0.006666667,0.3314366998577525,2.74,0,0.9032119914346896,0.7245139876718824,0,0.2615268329554044,0.2018140589569161,0,0.089933572,0.003367759
44007001700,47.58505829,0.5196288365453248,30.6,0.7235308113252439,0.082798001,0,0.016416845,0.005710207,58384,0.2386390673328574,0.4695912263210369,0.4036144578313253,0.3572,0.1539558089807555,0.7411461687057308,0.1521640091116173,0.07164751,0.3014967925873129,2.99,0,0.8214285714285714,0.5937277263007841,0.03064861,0.5923645320197044,0.1822660098522167,0,0.058349609,0.020069204
44007001800,15.37751807,0.4357988620636629,33.6,0.556666154,0.2483469168076272,0,0.020452099,0.009380286,57808,0.29303857,0.4173354735152488,0.7168949771689498,0.4472,0.1654874213836478,0.7155818540433925,0.046030871,0.005805852,0.2472484276729559,2.56,0.000778665,0.8338249754178958,0.4886006289308176,0.02240566,0.2830188679245283,0.1632485643970467,0.005242868,0.039673997,0.016822051
44007001900,76.499388,0.5841493268053856,26.7,0.609547124,0.1199510403916768,0,0.01621787,0,52429,0.254436965,0.4984966927239928,1.4128440366972477,0.377,0.1394441735738664,0.6972228022551681,0.064145234,0.077702703,0.3959044368600682,3.15,0,0.8071625344352618,0.7610921501706485,0.012189176,0.54895341,0.2451046590141796,0.011015912,0.010765918,0.016974973
44007002000,13.49892009,0.3922786177105831,22,0.5695194384449244,0.1066414686825054,0,0.034962203,0.000944924,64079,0.3283420808891633,0.5862717442407146,0.165983607,0.4367,0.1785361028684471,0.6963145974881614,0.1271437019515079,0.031516937,0.2611275964391691,3.19,0.043695132,0.940902745,0.5736894164193868,0.036102868,0.4335135135135135,0.3048648648648648,0,0.034017279,0.011518771
44007002101,70.4721635,0.5200845665961945,40.7,0.3562367864693446,0.1560958421423537,0,0,0.036645525,87500,0.1677237491190979,0.4684873949579832,0.1451247165532879,0.5742,0.025764895,0.7539046010975095,0.020156775,0.1155595996360327,0.464573269,2.28,0,0.9220489977728286,0.2640901771336554,0,0.3814814814814815,0.3444444444444444,0.00286944,0.013742072,0.029222174
44007002200,31.70577045,0.5277425491439443,29.2,0.7449270767279645,0.1011414077362079,0,0.026791376,0,66487,0.2179032258064516,0.3575129533678756,0.5673469387755102,0.4524,0.1255014326647564,0.6011260285838025,0.089697406,0.01417004,0.1524355300859599,3.61,0.014334617,0.8574938574938575,0.6670487106017192,0.1673352435530086,0.3180112570356472,0.2429643527204502,0.028964634,0.090288797,0.007216015
44007002300,19.45525292,0.4910505836575875,37.7,0.1470817120622568,0.1414396887159533,0,0.030933852,0.007976654,93824,0.056144729,0.066666667,0.1118012422360248,0.4108,0.01778766,0.7212202182142062,0.062673665,0.1780225409836065,0.434130072,2.67,0.003785348,0.7024599765716517,0.4157865480822679,0,0.5868983957219251,0.2232620320855615,0.00513631,0.070940514,0.037491631
44007002500,59.17159763,0.6236686390532544,30.3,0.2257396449704142,0.1331360946745562,0,0.018934911,0,93914,0.2467455621301775,0.3717026378896882,0.5982404692082112,0.4115,0.015107496,0.714332784,0.009225092,0.3232538330494037,0.7762928529924462,1.86,0.00386349,0.8087406015037594,0.798954096,0,0.3439878234398782,0.1605783866057838,0.005346005,0.062721893,0.031064111
44007002600,70.00350018,0.5257262863143157,41.4,0.5306265313265663,0.093454673,0.003850193,0.03920196,0.003850193,46818,0.2754637731886594,0.3684879288437103,0.4093178036605657,0.5139,0.2093397745571658,0.5527900441589723,0.1074800290486565,0.084791386,0.4388083735909823,2.3,0.015457788,0.7961538461538461,0.748792271,0.016908213,0.3546511627906977,0.177906977,0.013933548,0.069653483,0.020508614
44007002700,61.79196704,0.4790937178166838,41.1,0.4582904222451081,0.2022657054582904,0,0.086096807,0.040164779,39820,0.2714255182731352,0.2811023622047244,0.5562913907284768,0.5181,0.1812345679012345,0.539177277,0.0835604,0.090363254,0.3866666666666666,2.31,0.010348071,0.8873794916739702,0.6681481481481482,0.038518519,0.487119438,0.1623731459797033,0.065911432,0.050319829,0.011441648
44007002801,90.49773756,0.363499246,34.8,0.4380090497737556,0.3052790346907994,0,0.043438914,0,48108,0.2633484162895927,0.3894616265750286,0.7288629737609329,0.4302,0.1639824304538799,0.7292651482595617,0.1838538597525044,0.092879257,0.5797950219619327,2.42,0.026214009,0.9375428963623884,0.5805270863836017,0.019765739,0.5072463768115942,0.2275362318840579,0,0.022926094,0.021719457
44007002900,80.86253369,0.4281671159029649,35.9,0.4024258760107816,0.085579515,0,0.083153639,0.009973046,52295,0.1886715566422168,0.386609071,0.2278860569715142,0.4675,0.119927536,0.6535739561217269,0.037899296,0.086241883,0.4463768115942029,2.68,0.004831752,0.8806636885768986,0.5692028985507246,0.07173913,0.5250338294993234,0.1197564276048714,0,0.046765499,0.023499638
44007003100,45.00450045,0.4975247524752475,34.5,0.080783078,0.052880288,0.001350135,0.1773177317731773,0.04410441,71563,0.1535653443660257,0.1759112519809825,0.1620648259303721,0.5796,0.088799643,0.5760085492920117,0.056586271,0.339369341,0.6122266845158412,1.82,0,0.9065533980582524,0.6916555109326193,0,0.3766504517025712,0.2341904100069492,0.003150315,0.056429232,0.067325675
44007003300,88.79023307,0.4839067702552719,42.5,0.045283019,0.05127636,0,0.035294118,0.024861265,124063,0.1162199630314232,0.2703777335984095,0.09021601,0.3997,0.005413386,0.6797252607479013,0.074850299,0.420873511,0.4586614173228346,2.1,0.003487793,0.9112107623318386,0.3562992125984252,0,0.3714710252600297,0.3046062407132243,0,0.024029575,0.034311158
44007003500,119.3554804,0.4364432066839069,38.3,0.053312115,0.037596976,0.018301174,0.1281082156355679,0.007161329,82778,0.1325833668139815,0.2863636363636364,0.050996016,0.4693,0.019490255,0.6289678368719781,0.028074866,0.5720070868134649,0.6562968515742129,1.85,0.003363464,0.9670170351576658,0.5914542728635682,0,0.6065891472868217,0.2306201550387596,0.021447184,0.014779309,0.035660901
44007003601,33.6813742,0.4893903671269787,22.2,0.1138430447962276,0.043448973,0.000336814,0.2637251599865274,0.000673627,60915,0.3434343434343434,0.3730650154798761,0.1234042553191489,0.526,0.017821782,0.5663058186738836,0.1762246117084826,0.391304348,0.8782178217821782,1.86,0.038565629,0.914855072,0.6821782178217822,0,0.7559808612440191,0.5933014354066986,0.035028629,0.027955541,0.032498307
44007003700,77.3993808,0.4458204334365325,29.2,0.085139319,0.023219814,0.004127967,0.1480908152734778,0,89508,0.2173800259403372,0.4379474940334129,0.1245674740484429,0.4354,0.016533333,0.696524064,0.026487524,0.4249572649572649,0.824,2.05,0.001336898,0.8640552995391705,0.6437333333333334,0.034133333,0.3987730061349693,0.1770376862401402,0.030295184,0.022568093,0.009893048
44007010200,51.75090564,0.4543729515266517,48.7,0.1573227531481801,0.1183370708987407,0.007590133,0.026220459,0.02173538,60502,0.1346902654867256,0.114323259,0.256900212,0.4796,0.037837838,0.6008041355542791,0.012109624,0.093526692,0.4415800415800416,2.36,0.013498099,0.8558718861209964,0.385031185,0,0.5419198055893074,0.2515188335358445,0,0.032838983,0.048723446
44007010300,25.1319427,0.5501382256848454,49,0.034430761,0.1000251319426991,0.000753958,0.041970344,0.040211108,54286,0.1502890173410404,0.1889632107023411,0.2860665844636251,0.527,0.086419753,0.644316547,0.035071942,0.08863496,0.5241769547325102,2.04,0.008283348,0.9552825552825552,0.4783950617283951,0,0.3253150057273768,0.2485681557846506,0,0.016902119,0.058633832
44007010400,30.01650908,0.4963229776377007,41.8,0.1134624043223773,0.049227075,0.00060033,0.053429386,0.01710941,57252,0.1165286721864458,0.4184210526315789,0.079154079,0.5364,0.07808,0.5207332265527674,0.072112098,0.1030781692993114,0.47584,2.09,0.001245773,0.9536161122978334,0.54144,0.00608,0.5370370370370371,0.2764550264550264,0.036967712,0.025026705,0.069142125
44007010501,57.03422053,0.4958174904942966,43.3,0.153041825,0.057414449,0.009315589,0.019581749,0.007604563,79536,0.1754627806222922,0.489337823,0.1455457967377666,0.399,0.021428571,0.6455172413793103,0.030982906,0.1202739726027397,0.2516483516483516,2.79,0.017041581,0.9068261086198306,0.3274725274725275,0.007142857,0.6245487364620939,0.1931407942238267,0,0.012976799,0.048135913
44007010502,18.83948757,0.5333458929917106,35.8,0.1629615674453655,0.078749058,0,0.048982668,0.024679729,90938,0.087463557,0.4444444444444444,0.053738318,0.3492,0.00667854,0.6823179111314704,0.012755958,0.1135427394438722,0.4336598397150489,2.29,0.023133303,0.957374254,0.5917186108637578,0,0.2317531978931527,0.088036117,0.038484428,0.005247813,0.071258341
44007010600,33.17299718,0.515176646,43.6,0.046110466,0.032343672,0.00199038,0.025543208,0.029358103,64633,0.1202521147785702,0.1282758620689655,0.2163958641063515,0.4477,0.012142857,0.6685242121445042,0.1123886174187985,0.1631764461953141,0.4725,2.15,0.018607328,0.91443501,0.3928571428571428,0.005714286,0.4526710402999063,0.2343017806935332,0,0.010615359,0.039242219
44007010701,48.23926676,0.4148576941630487,49.5,0.003859141,0.027496382,0,0,0.022190063,88347,0.090207429,0.2085561497326203,0.1294964028776978,0.413,0.028037383,0.7010928961748634,0.031620553,0.1295662100456621,0.4413291796469366,2.13,0.008081897,0.9658976930792376,0.2398753894080997,0,0.8942731277533039,0.5814977973568282,0,0.02676399,0.061867267
44007010702,23.1857176,0.486204498,43,0.020635289,0,0,0,0.028286575,109500,0.030141433,0.1076923076923077,0.053003534,0.3738,0.006307339,0.6766704416761042,0.066108787,0.1361974405850091,0.3394495412844037,2.47,0.004965517,0.9808773903262092,0.1186926605504587,0,0.4114583333333333,0.1927083333333333,0,0.011361002,0.065630397
44007010800,32.99785514,0.4474509156904801,32.5,0.6548424352417093,0.094208876,0,0,0.004289721,42406,0.2481715425531915,0.3127930341594105,0.4914893617021276,0.4595,0.06608536,0.6353226161638406,0.1008665511265164,0.022491787,0.328132171,2.74,0.00605013,0.8941321296676241,0.825608077,0.012849931,0.5556182947487295,0.1818181818181818,0.031613977,0.095578457,0.04199773
44007010900,54.09304003,0.5717634331049405,37.2,0.7354850342589253,0.045257843,0.001803101,0.001983411,0.009376127,51610,0.2177519701368726,0.5228571428571429,0.1149584487534626,0.3983,0.046734572,0.5057243505063849,0.080539835,0.014034122,0.2672258837627321,2.88,0,0.917032967,0.6201318154583583,0,0.4653961885656971,0.2557673019057171,0.024096386,0.1068021567814185,0.006479981
44007011000,30.60443764,0.5423106350420811,27.2,0.647742923,0.1241009946442234,0,0,0.024177506,43809,0.2667488064068997,0.4676674364896074,0.3274725274725275,0.3848,0.055791962,0.6310458867300538,0.087454962,0.006153846,0.2973995271867612,3.09,0.008833568,0.9053938356164384,0.6543735224586288,0.008983452,0.6838514025777104,0.312357847,0.021423106,0.081254782,0.011675676
44007011100,46.09356995,0.539294768,34.9,0.7607743719751094,0.035261581,0,0.005531228,0.050933395,46279,0.1267573173542291,0.3454545454545454,0.141025641,0.4166,0.012467192,0.6998769987699877,0.1357644991212653,0.025255973,0.2965879265091863,2.84,0,0.8718535469107551,0.7414698162729659,0.030183727,0.6290471785383904,0.2025901942645698,0,0.1306752707997234,0.015924602
44007011200,35.56820203,0.4382002489774141,40.1,0.1499199715454383,0.083763116,0,0,0.004623866,71301,0.06873654,0.5796344647519582,0.077267637,0.3735,0.088740059,0.6437556154537286,0.011863224,0.024016352,0.3763080786940142,2.33,0.018669009,0.9199075856757798,0.5751360401841775,0.027626622,0.4580549368968077,0.1529324424647364,0,0.079504666,0.022962113
44007011301,64.5994832,0.4588716623600344,41.1,0.067614126,0,0,0,0.008828596,111678,0.046511628,0.1435185185185185,0.075842697,0.3026,0.048697622,0.7875835189309577,0.020148462,0.083078803,0.2701019252548131,2.63,0.005997819,0.9164504411001556,0.2231030577576443,0,0.3959390862944162,0.1040609137055837,0,0.004091301,0.023262493
44007011302,21.40869193,0.5442089488332262,44.3,0.013701563,0.037893385,0,0.010704346,0,117456,0.032327125,0,0.092134831,0.3407,0.012589928,0.7280409731113956,0.054519873,0.085291558,0.1486810551558753,2.8,0.027728313,0.9928571428571428,0.043764988,0.007793765,0.3561643835616438,0.1232876712328767,0,0.007064868,0.058588549
44007011402,72.74490786,0.4822987390882638,45.1,0.009456838,0.012609117,0,0.051891368,0,159250,0.025404732,0.3431372549019608,0.038701623,0.3673,0.01709943,0.7326997326997327,0.024321038,0.2460032626427406,0.2330588980367321,2.54,0.001444669,0.9288235294117648,0.1437618746041798,0.003166561,0.3568281938325991,0.211453744,0.007309942,0,0.054601227
44007011403,50.20080321,0.4626004016064257,40.6,0.069277108,0.011044177,0,0.08998494,0,127949,0.06173308,0.2438524590163934,0.1424892703862661,0.3816,0.003244646,0.7114413075780089,0.028822055,0.1264584763212079,0.3014276443867618,2.57,0.005447585,0.9878205128205128,0.1674237508111616,0,0.8410852713178295,0.6065891472868217,0.004408616,0,0.047482473
44007011404,20.80732418,0.4729504785684561,50.1,0.021431544,0.041822722,0,0.03079484,0.00769871,139667,0.004993758,0,0.010443864,0.4514,0.030777538,0.6566125290023201,0.025630915,0.219386292,0.2748380129589632,2.58,0.009402795,0.990904227,0.1177105831533477,0,0.1201923076923077,0.1201923076923077,0,0.007716371,0.068441065
44007011500,105.1524711,0.4925642181162686,43.2,0.018476791,0.00135196,0.000300436,0.043863602,0.034249662,118542,0.063599877,0.3398058252427184,0.1025930101465614,0.4587,0.024641412,0.6447805237919587,0.054061785,0.1645880188100593,0.2945936005884516,2.37,0.002695418,0.9388812154696132,0.3630011033468187,0,0.4427558257345491,0.2056737588652482,0,0.031954307,0.0515622
44007011600,73.59434795,0.483809243,48.3,0.03503091,0.000147189,0,0.06093612,0.002502208,136451,0.04655274,0.015822785,0.097150259,0.454,0.014072848,0.6499722786915543,0.059246477,0.2419831223628692,0.2437913907284768,2.8,0.034084662,1,0.099751656,0.054635762,0.2545454545454545,0.090909091,0,0.016745702,0.064585366
44007011701,106.1120543,0.5044567062818336,42.8,0.070458404,0.01655348,0,0.043293718,0,82813,0.1109932088285229,0.4244741873804971,0.060455897,0.42,0.035825545,0.6677887105126877,0.064753781,0.1096396673852787,0.4418483904465213,2.44,0.002973241,0.963,0.3468328141225337,0,0.3657770800627943,0.1601255886970172,0,0.03565365,0.081583199
44007011800,27.2071827,0.4056590940008162,35.8,0.3244456536525643,0.038362128,0,0,0.00897837,74712,0.1074683716501156,0.4582278481012658,0.1223821989528795,0.3365,0.011224132,0.6544016506189821,0.051234892,0.085571757,0.3753069098561908,2.56,0,0.9332242225859247,0.39319537,0.012627148,0.4533600802407221,0.1444332998996991,0,0.016868453,0.022694524
44007011902,60.49606776,0.4539221617261544,51.9,0.099415205,0.044968744,0,0.038919137,0.028231498,100722,0.02097197,0,0.071038251,0.441,0,0.5885767355467844,0.01617357,0.1803991811668372,0.4547970479704797,2.29,0.01273306,0.9752586594691858,0.2255535055350553,0,0.4747899159663865,0.2079831932773109,0,0.018955435,0.033048027
44007012000,30.26634383,0.4812348668280872,39.5,0.1702481840193704,0.065223971,0,0.035562954,0,80625,0.092929293,0.033444816,0.118946474,0.3103,0.021276596,0.6648580213420149,0.093307943,0.1140297291793932,0.405015198,2.41,0.005572533,0.973732889,0.2545592705167173,0,0.475095785,0.3045977011494253,0,0.011499611,0.05058651
44007012102,25.47121752,0.4806418746816098,40.5,0.1551197147223637,0.068262863,0,0.00356597,0.004330107,80563,0.048799182,0.031413613,0.1096605744125326,0.3165,0.064436793,0.6781334131020041,0.032642258,0.1398692810457516,0.5169699950811608,1.92,0.015685114,0.9544600938967136,0.4131824889326119,0,0.3486682808716707,0.2082324455205811,0.001530612,0.004334523,0.081097749
44007012104,92.29349331,0.4455468389478542,47.1,0.1086755883710198,0.1926626672819566,0,0.066682049,0,98972,0.1234425473004153,0.2467289719626168,0.138388626,0.4515,0.056830031,0.662778367,0.035786905,0.057786767,0.3222106360792492,2.25,0.02359491,0.9448275862068966,0.4301355578727841,0,0.3784494086727989,0.2089356110381077,0,0.006289308,0.054794521
44007012200,76.55990813,0.4532346561184127,44.4,0.1856577772106673,0.019777976,0,0.003700396,0,130208,0.041818182,0.1273291925465838,0.033822591,0.3681,0.032836831,0.6057632398753894,0.031113397,0.1206332817071072,0.2772511848341232,2.55,0.031598513,0.985981308,0.1980365605958023,0.012863913,0.16,0.052727273,0,0,0.053167781
44007012300,30.07518797,0.5266165413533834,40.9,0.187969925,0.030676692,0,0.002105263,0.009172932,84683,0.1247739602169981,0.3079710144927536,0.1963882618510158,0.5552,0.04248927,0.6188464364437913,0.14306916,0.053610503,0.2845493562231759,2.84,0.017511857,0.8442028985507246,0.2437768240343347,0,0.3810408921933085,0.2044609665427509,0,0.020902256,0.075368342
44007012401,98.95391575,0.4042974271981905,40.9,0.1207237772123268,0.003534068,0,0.022335312,0.015267176,93654,0.061651747,0.1990632318501171,0.083577713,0.3798,0.015486726,0.6619405534677144,0.032258065,0.080246914,0.2839233038348082,2.54,0.020769493,0.9797687861271676,0.237094395,0.0070059,0.6656,0.2352,0.019445239,0.0166041,0.035155563
44007012500,37.63643207,0.4140007527286413,53,0.1236356793375988,0.079036507,0,0.003951825,0,62580,0.157007172,0.3259259259259259,0.141089109,0.4637,0.1127557683935568,0.5233687062542335,0.082398619,0.076524606,0.4257727470613844,2.24,0.003139013,0.946435929,0.45668263,0.016978668,0.4072494669509595,0.2707889125799573,0.014605463,0.018414421,0.071122149
44007012601,39.93610224,0.5005990415335463,20.7,0.099041534,0.029952077,0.000199681,0.063099042,0.001996805,130500,0.0165,0.1212121212121212,0.01994302,0.3599,0.023498695,0.5150995930606126,0.041580042,0.1789199739752765,0.283289817,2.57,0.004054631,0.9491945477075588,0.1214099216710182,0.027415144,0.3010752688172043,0.1397849462365591,0.016174121,0.013378594,0.020982046
44007012602,56.06952621,0.4694421082141856,46.2,0.029716849,0.000700869,0,0.027894589,0,93567,0.053793884,0.092105263,0.1036941023979261,0.4195,0.060908798,0.6818410885267933,0.1029810298102981,0.1773049645390071,0.4125040283596519,2.27,0.004461335,0.957420549,0.278440219,0,0.4622641509433962,0.1615566037735849,0,0.022225368,0.029845506
44007012701,19.45525292,0.4692607,52.9,0.025291829,0.012256809,0,0.005058366,0.000583658,115386,0.05883659,0.098113208,0.1108359133126935,0.4083,0.005684755,0.5366522036994748,0.032340426,0.1605913841447871,0.3116279069767442,2.33,0.013268465,0.9617296222664016,0.145219638,0,0.685823755,0.5057471264367817,0,0.004125054,0.069670228
44007012702,104.3187982,0.4854996870436052,47.8,0.068224494,0.021489672,0.000625913,0.00438139,0,93325,0.020724304,0.4545454545454545,0.031302876,0.4189,0.033617662,0.6159594985535197,0.042981073,0.1151222285389425,0.3547415955845459,2.39,0.041864891,0.9698296836982968,0.1128951329653788,0.005017561,0.3444976076555024,0.1626794258373205,0.002712289,0.023694695,0.08905186
44007012801,111.0864252,0.4801155298822483,47.7,0.029326816,0.008664741,0,0,0,107842,0.038942976,0.011904762,0.1288135593220339,0.4536,0.055301877,0.6411595716897363,0.041547862,0.076878779,0.471841705,2.18,0.016453382,0.9628724963361016,0.3642820903094875,0,0.445440957,0.1464872944693572,0,0.011590172,0.073309802
44007012803,109.2100473,0.5644339279213688,44.8,0.034765198,0.001820167,0,0.006188569,0.010556971,114037,0.070517493,0.3927648578811369,0.1284210526315789,0.4527,0,0.6890297202797203,0.013003489,0.1230691314256773,0.2645450024863252,2.7,0.026165858,0.9481376709099482,0.1178518150174042,0.004475385,0.2131147540983606,0.1147540983606557,0.001824152,0.012390671,0.072247706
44007012900,84.49514153,0.5035910435149978,38.7,0.1013941698352344,0.003379806,0.000211238,0.016899028,0.003591044,84754,0.1421831438987776,0.5067873303167421,0.1438735177865612,0.3972,0.021119324,0.6170106938572495,0.064860427,0.052446528,0.4023231256599788,2.46,0.006415001,0.915418076,0.3711721224920802,0,0.4577777777777778,0.3555555555555555,0.015727949,0.004114335,0.055082491
44007013001,24.93143854,0.5108451757666418,49.6,0.019446522,0.001495886,0,0.001994515,0,142778,0.0218509,0,0.025437202,0.3321,0.009090909,0.6957983193277311,0.058373591,0.1247746123332131,0.1409090909090909,2.93,0.001098901,0.9401709401709402,0.082575758,0,0,0,0,0.04184741,0.085999413
44007013002,26.67377967,0.5353427580688184,45.1,0.020405441,0.00480128,0,0.034142438,0.000133369,121602,0.046728972,0.1681159420289855,0.1004823151125401,0.3819,0.037300178,0.7312632092342709,0.067363273,0.08048433,0.2440497335701598,2.61,0.01364366,0.9439973172367538,0.1523978685612788,0.01598579,0.2506024096385542,0.2048192771084337,0.003910464,0.018691589,0.053395628
44007013101,99.86019573,0.4977032154983024,50,0.007389654,0.007789095,0,0.013181546,0.000998602,110995,0.036548832,0.054644809,0.1299385425812116,0.3314,0.042864894,0.5833333333333334,0.0362969,0.1144594237377742,0.214867065,2.72,0.02167327,0.9065420560747663,0.063483451,0.018990776,0.7752808988764045,0.550561798,0,0.007796881,0.1164856860809476
44007013102,138.3399209,0.5349802371541502,44.4,0.008300395,0,0,0,0,113516,0.020618557,0.038461538,0.089775561,0.3756,0,0.7341112214498511,0.013527224,0.1171145685997171,0.3500258131130614,2.59,0.015786877,0.8963442850532161,0.1321631388745482,0,0.3053097345132743,0,0,0.003172086,0.085291113
44007013201,81.88331627,0.4996929375639713,53.3,0.028045036,0,0,0,0.015148414,130166,0.047843943,0.6351931330472103,0.053685897,0.3721,0.068400771,0.6846492243574902,0.004744155,0.1421254801536491,0.2947976878612717,2.35,0.004553734,0.9615562760537286,0.117533719,0,0.3729508196721312,0.2131147540983606,0,0.011887682,0.079744439
44007013202,18.07664497,0.571945047,47.4,0.01934201,0.002169197,0,0.026572668,0.007772957,110156,0.051948052,0,0.1256505576208178,0.3483,0.028194634,0.6692796610169491,0.013928458,0.09864105,0.2582992269213279,2.51,0.012552301,0.9313850063532402,0.142337426,0,0.6724137931034483,0.3689655172413793,0.002223457,0.014461316,0.077475517
44007013300,111.5822361,0.4898460165141709,46.5,0.007364428,0.016291006,0,0.002454809,0,110782,0.039053783,0.1885714285714285,0.027972028,0.3389,0.044547872,0.6695402298850575,0.005852517,0.1895522388059701,0.206781915,2.98,0.025309917,0.9862295081967212,0.10106383,0,0.7407407407407407,0.4518518518518518,0,0.019415309,0.040340285
44007013400,26.88172043,0.4521505376344086,47.6,0.069892473,0.008870968,0,0.012903226,0,99964,0.068094454,0,0.066666667,0.471,0.047704234,0.6874008251348778,0.067867036,0.3004322766570605,0.4871794871794871,2.18,0.014281181,0.9311493614658524,0.3673225998807394,0,0.5672413793103448,0.3017241379310345,0.003234501,0.001638896,0.06457009
